family,setting,setting_value,selector,target_label,target_return,target_delta_q95,effective_target,n,replicate,pilot_size,noise_scale,selected_proxy,selected_real,selected_risk,behavior_logp,prompt_satisfaction_gap,support_gap_q95,unsafe_action_rate,mean_action,max_action
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,29,,0.32,9.491900365066133,7.609803185747281,0.015684143160990434,-5.311673639581856,0.1779859991755135,3.0,0.9166666666666666,0.807500316288076,1.026416325033889
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,30,,0.32,9.486293521098283,7.320862333996169,0.018045259892517613,-5.396633401994367,0.172379155207663,3.0,0.8333333333333334,0.8071050602895237,1.0347327235317654
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,31,,0.32,9.489922435272394,7.3688684920382865,0.0176754495269509,-5.375870582489157,0.1760080693817745,3.0,0.75,0.807392578468337,1.0326755302738453
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,32,,0.32,9.484047004808804,7.807932776157221,0.013967618572096543,-5.248938801936057,0.17013263891818475,3.0,0.8333333333333334,0.8067760745695024,0.9966955623532636
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,33,,0.32,9.517724376027916,7.417948183467303,0.017498134938005113,-5.419067893028008,0.20381001013729616,3.0,0.9166666666666666,0.8097901099402632,1.0103797087158484
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,34,,0.32,9.541938319196545,7.526823597778038,0.016792622678487558,-5.441845464959466,0.22802395330592518,3.0,0.8333333333333334,0.8118641009639633,0.9576619244569836
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,35,,0.32,9.505142946038216,7.693591354130531,0.015096263265897381,-5.3245146331471815,0.19122858014759636,3.0,0.8333333333333334,0.8086350943628151,0.9254167088217344
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,36,,0.32,9.468665338944646,8.0836971305616,0.011541401736525373,-5.148657221708708,0.15475097305402663,3.0,0.9166666666666666,0.805378581127527,0.9408035149815717
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,37,,0.32,9.534389765737888,7.290459219597981,0.018699421217832544,-5.477246924260467,0.2204753998472686,3.0,0.75,0.8112569930575838,1.0703496561951091
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,38,,0.32,9.515080701191055,7.561188964128915,0.0162824311421845,-5.364945636258228,0.20116633530043515,3.0,0.75,0.8095151817903824,1.0369732314107625
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,39,,0.32,9.52386881777312,6.893419061314489,0.021920414637155262,-5.559558924767465,0.20995445188250095,3.0,0.75,0.8104416356584143,1.0735140944861599
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,40,,0.32,9.466616086740844,7.186513021918133,0.019000858873522587,-5.359869162353437,0.15270172085022438,3.0,0.75,0.8054014063661975,1.1030687171462825
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,41,,0.32,9.486814506023041,7.46770257352807,0.0168259327707914,-5.342256197601997,0.1729001401324215,3.0,0.9166666666666666,0.8070978034920436,1.0749317791317787
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,0,,0.32,5.648200136040516,5.648200136040516,0.0,0.16590130515752796,3.6657142298501038,3.0,0.0,0.4766006918716387,0.6448847178388792
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,1,,0.32,5.638956878743521,5.638956878743521,0.0,0.28222132372818115,3.6749574871470987,3.0,0.0,0.47570226211743766,0.5953231740854106
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,2,,0.32,5.6826457380819555,5.6826457380819555,0.0,0.28374834272892097,3.631268627808664,3.0,0.0,0.4794004073235809,0.5715729492094083
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,3,,0.32,5.661979474123588,5.661979474123588,0.0,0.1935035547540919,3.6519348917670316,3.0,0.0,0.47774010195623456,0.6382479872823659
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,4,,0.32,5.728154504773199,5.728154504773199,0.0,0.21216116431538742,3.5857598611174204,3.0,0.0,0.48332538516042395,0.6761230656501798
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,5,,0.32,5.640767055841831,5.640767055841831,0.0,0.2513889706604899,3.6731473100487886,3.0,0.0,0.47588621699162403,0.6883283509013433
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,6,,0.32,5.670447018864069,5.670447018864069,0.0,0.2586204245952619,3.643467347026551,3.0,0.0,0.4783923863903819,0.5946250366386734
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,7,,0.32,5.706986764570346,5.706986764570346,0.0,0.20872838512845848,3.6069276013202733,3.0,0.0,0.481536270880778,0.6521835072058897
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,8,,0.32,5.697470317413289,5.697470317413289,0.0,0.24961532048154664,3.616444048477331,3.0,0.0,0.48068973226208883,0.6046645138971802
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,9,,0.32,5.714794330873595,5.714794330873595,0.0,0.1259755177188118,3.599120035017025,3.0,0.0,0.4822797375732823,0.6521322648667374
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,10,,0.32,5.6494281750205175,5.6494281750205175,0.0,0.1504189472127557,3.664486190870102,3.0,0.0,0.4767200834680427,0.686058730079802
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,11,,0.32,5.68330990568966,5.68330990568966,0.0,0.12442206552121982,3.63060446020096,3.0,0.0,0.4796151156641126,0.6641398278554749
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,12,,0.32,5.677544276150024,5.677544276150024,0.0,0.06955346341299502,3.6363700897405957,3.0,0.0,0.4791813860378311,0.706018111207938
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,13,,0.32,5.61365099407024,5.61365099407024,0.0,0.24590527079350863,3.7002633718203795,3.0,0.0,0.47359542667457316,0.6405936279268487
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,14,,0.32,5.651058615626013,5.651058615626013,0.0,0.22813694038929436,3.6628557502646064,3.0,0.0,0.47678085460225406,0.6266319440225253
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,15,,0.32,5.708491164302944,5.708491164302944,0.0,0.16765953412138254,3.6054232015876755,3.0,0.0,0.4817045132892586,0.6878112247128793
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,16,,0.32,5.644019599057263,5.644019599057263,0.0,0.31696454662527057,3.669894766833357,3.0,0.0,0.47609642839905614,0.5661121859499519
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,17,,0.32,5.726553458433231,5.726553458433231,0.0,0.029681759854662575,3.5873609074573887,3.0,0.0,0.4833712570604553,0.7032759436247302
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,18,,0.32,5.645496959725838,5.645496959725838,0.0,0.14158474257184214,3.6684174061647816,3.0,0.0,0.4763959663981796,0.6747754811628403
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,19,,0.32,5.6580755651997565,5.651178103775267,5.747884520408336e-05,0.18398353445297244,3.655838800690863,3.0,0.08333333333333333,0.4774184486460126,0.746263018532701
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,20,,0.32,5.653118691665766,5.590550495833489,0.0005214016319356382,0.03810178633529896,3.660795674224854,3.0,0.08333333333333333,0.47714242679689095,0.7991000605766371
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,21,,0.32,5.713153763549504,5.713153763549504,0.0,0.07035943951623758,3.600760602341116,3.0,0.0,0.48219612641660725,0.6756731408382212
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,22,,0.32,5.671141049638155,5.668429099437067,2.259958500906923e-05,0.1158751900758384,3.6427733162524643,3.0,0.08333333333333333,0.47859276146206237,0.7364679998818566
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,23,,0.32,5.695644494321191,5.695644494321191,0.0,0.12480660003648641,3.618269871569429,3.0,0.0,0.48065925196764453,0.5918800181827284
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,24,,0.32,5.690706866082968,5.690706866082968,0.0,0.1772106200168128,3.623207499807652,3.0,0.0,0.48018900246696866,0.6253923625332204
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,25,,0.32,5.688856043322578,5.688856043322578,0.0,0.2436330669887243,3.6250583225680417,3.0,0.0,0.47996620744147034,0.6219903860843101
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,26,,0.32,5.676401125220761,5.676401125220761,0.0,0.2234756848767738,3.6375132406698585,3.0,0.0,0.47893154737699134,0.6474061806363856
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,27,,0.32,5.6153872579476865,5.6153872579476865,0.0,0.20680821578425776,3.698527107942933,3.0,0.0,0.4737813397462676,0.6912144285484205
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,28,,0.32,5.642905833176453,5.642905833176453,0.0,0.20886426735378963,3.6710085327141666,3.0,0.0,0.47610962845372523,0.6409028057196795
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,29,,0.32,5.66612926488967,5.66612926488967,0.0,0.2606357291640937,3.6477851010009497,3.0,0.0,0.47802474554099733,0.6121531145552692
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,30,,0.32,5.705972978831336,5.705972978831336,0.0,0.20426596911614517,3.6079413870592836,3.0,0.0,0.48145485968433926,0.5995169066746284
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,31,,0.32,5.668040916700858,5.668040916700858,0.0,0.12732325885995635,3.6458734491897618,3.0,0.0,0.47831922023081797,0.642868380237682
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,32,,0.32,5.623950059291329,5.623950059291329,0.0,0.13803466286360364,3.6899643065992906,3.0,0.0,0.47457486070380156,0.6117209443893004
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,33,,0.32,5.605718429988849,5.605718429988849,0.0,0.2551056900144931,3.70819593590177,3.0,0.0,0.4729145298613713,0.6545496976705162
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,34,,0.32,5.638634297010931,5.638634297010931,0.0,0.3221463052817291,3.6752800688796885,3.0,0.0,0.4756352360046528,0.60913347344865
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,35,,0.32,5.670766610985538,5.670766610985538,0.0,0.25547754779220805,3.6431477549050815,3.0,0.0,0.4784225760114915,0.6356031572732069
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,36,,0.32,5.6655417508646035,5.6655417508646035,0.0,-0.0019966014146891586,3.648372615026016,3.0,0.0,0.4782361459853897,0.7067808728299911
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,37,,0.32,5.711033632713365,5.710267897673895,6.381125328910368e-06,-0.010114424420763268,3.6028807331772548,3.0,0.08333333333333333,0.48209635442235244,0.7287506287743752
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,38,,0.32,5.712275514968524,5.712275514968524,0.0,0.08447227157873997,3.601638850922096,3.0,0.0,0.48210771792731405,0.6536071309373735
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,39,,0.32,5.654673910488132,5.654673910488132,0.0,0.337200579730678,3.6592404554024878,3.0,0.0,0.47697853109919097,0.5829891326858275
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,40,,0.32,5.640516409130438,5.639417733590289,9.155629501236919e-06,0.03329992722984032,3.6733979567601818,3.0,0.08333333333333333,0.476081615556536,0.7304817724653249
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,41,,0.32,5.671442180091851,5.671442180091851,0.0,0.23699002010270842,3.642472185798769,3.0,0.0,0.47849817223270713,0.684567575645245
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,0,,0.32,5.647063582398339,5.647063582398339,0.0,0.1743011754213635,3.666850783492281,3.0,0.0,0.4764960916571242,0.640113582863368
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,1,,0.32,5.682996601428398,5.682996601428398,0.0,0.1922601200307225,3.6309177644622217,3.0,0.0,0.47952111296319927,0.5991692232559538
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,2,,0.32,5.668813033341215,5.668813033341215,0.0,0.06301057993786296,3.6451013325494044,3.0,0.0,0.4784485697998954,0.6670840203703199
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,3,,0.32,5.669112788674722,5.669112788674722,0.0,0.14602991314958857,3.6448015772158975,3.0,0.0,0.47839138294814115,0.6873706326716527
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,4,,0.32,5.725203372925549,5.725203372925549,0.0,0.2509838485827841,3.588710992965071,3.0,0.0,0.4830368642671603,0.601961992080631
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,5,,0.32,5.687048137414391,5.6761923061141175,9.046526083560779e-05,0.14538772423343796,3.6268662284762287,3.0,0.08333333333333333,0.4799101682404873,0.7529481885697422
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,6,,0.32,5.690564349027447,5.690564349027447,0.0,0.15945452678786576,3.6233500168631725,3.0,0.0,0.4801945939595765,0.613175078757821
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,7,,0.32,5.678158543293074,5.678158543293074,0.0,0.26013837343957563,3.6357558225975453,3.0,0.0,0.4790439046602206,0.6068720777557342
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,8,,0.32,5.64992129354546,5.64992129354546,0.0,0.20467928403349725,3.6639930723451597,3.0,0.0,0.476707810051271,0.7074326763955351
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,9,,0.32,5.6672979554255996,5.6672979554255996,0.0,0.30555284260693827,3.64661641046502,3.0,0.0,0.4780790383293487,0.560566945987447
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,10,,0.32,5.717772481919294,5.655383724689354,0.0005199063102494981,-0.09481291712299156,3.5961418839713257,3.0,0.08333333333333333,0.4827496451693329,0.798986554064562
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,11,,0.32,5.690642674998097,5.690642674998097,0.0,0.2653904966632689,3.6232716908925227,3.0,0.0,0.4800958633008922,0.6164423335795295
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,12,,0.32,5.6528411620168715,5.6528411620168715,0.0,0.26019901796908623,3.661073203873748,3.0,0.0,0.47689991555218986,0.5850315078721547
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,13,,0.32,5.642392661347603,5.642392661347603,0.0,0.2577235287783096,3.671521704543016,3.0,0.0,0.47601757677620754,0.6016014997862442
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,14,,0.32,5.668096684318117,5.668096684318117,0.0,0.25060384851493694,3.6458176815725025,3.0,0.0,0.4782013283984319,0.6484602752232353
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,15,,0.32,5.729681177255903,5.729681177255903,0.0,0.1170030919933044,3.584233188634717,3.0,0.0,0.48354931079345054,0.6302576377734745
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,16,,0.32,5.701395938982916,5.701395938982916,0.0,0.20044775746601062,3.6125184269077035,3.0,0.0,0.4810710639553666,0.6193817136854789
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,17,,0.32,5.668626849863653,5.668626849863653,0.0,0.281689504112237,3.6452875160269667,3.0,0.0,0.47821530626451075,0.6195469994261018
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,18,,0.32,5.640285332239543,5.640285332239543,0.0,0.30826016664675154,3.6736290336510766,3.0,0.0,0.47578886021503114,0.5956109960831978
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,19,,0.32,5.672185850606472,5.672185850606472,0.0,0.28683131772946435,3.6417285152841474,3.0,0.0,0.47851157586416043,0.5889509374498139
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,20,,0.32,5.685050486800612,5.685050486800612,0.0,0.2626298132699152,3.628863879090008,3.0,0.0,0.4796250508736877,0.5922316829876709
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,21,,0.32,5.7266259479857595,5.7266259479857595,0.0,0.2464736483530481,3.58728841790486,3.0,0.0,0.48316181672419917,0.6457935679058691
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,22,,0.32,5.678164495721171,5.678164495721171,0.0,0.21921318311363935,3.635749870169448,3.0,0.0,0.47908511274474924,0.6194554916271754
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,23,,0.32,5.696387679036555,5.696387679036555,0.0,0.18480555017344683,3.617526686854065,3.0,0.0,0.48066251170255864,0.6447205478704996
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,24,,0.32,5.651074348791455,5.651074348791455,0.0,0.26679047804409656,3.662840017099165,3.0,0.0,0.4767437422752341,0.605622269255097
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,25,,0.32,5.781698530884421,5.781698530884421,0.0,0.031674108648815924,3.5322158350061983,3.0,0.0,0.48803911692398844,0.666419349149205
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,26,,0.32,5.648364033656474,5.648364033656474,0.0,0.35536040019178944,3.6655503322341456,3.0,0.0,0.4764261358533098,0.5614844910748251
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,27,,0.32,5.708955947540183,5.708955947540183,0.0,0.27372182067114276,3.604958418350437,3.0,0.0,0.48163838321776936,0.5815063160922224
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,28,,0.32,5.683729230539638,5.683729230539638,0.0,0.3069514439824158,3.630185135350982,3.0,0.0,0.4794690820247902,0.5910467157140413
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,29,,0.32,5.672126999619158,5.672121810426275,4.324327401897585e-08,0.050895081170453084,3.641787366271462,3.0,0.08333333333333333,0.47874107993538706,0.7207203605265613
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,30,,0.32,5.668566531477645,5.480616392009736,0.0015662511622325799,-0.04349873943502436,3.6453478344129744,3.0,0.08333333333333333,0.4785292935261061,0.8570949085370823
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,31,,0.32,5.695559177787855,5.695559177787855,0.0,0.1598043630472924,3.6183551881027647,3.0,0.0,0.4806172185587456,0.6158171035447746
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,32,,0.32,5.682588211640717,5.562127993637096,0.0010038351500301743,-0.053668232036765406,3.6313261542499022,3.0,0.08333333333333333,0.47972807244579213,0.8297543703018795
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,33,,0.32,5.660807861722081,5.660807861722081,0.0,0.194209578094239,3.653106504168538,3.0,0.0,0.4776401851601347,0.6245501215073184
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,34,,0.32,5.7007271127798225,5.7007271127798225,0.0,0.08688878670850093,3.613187253110797,3.0,0.0,0.48112721855340285,0.7186514255644444
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,35,,0.32,5.718326031455158,5.718326031455158,0.0,0.24271610284160708,3.5955883344354618,3.0,0.0,0.4824626996740593,0.570298061347401
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,36,,0.32,5.683835987194545,5.683835987194545,0.0,0.2941857497203504,3.6300783786960746,3.0,0.0,0.4794908191068729,0.5902521170909912
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,37,,0.32,5.701239086414162,5.701239086414162,0.0,0.217784566011186,3.6126752794764574,3.0,0.0,0.48104053823568654,0.6676862306761795
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,38,,0.32,5.691666251193082,5.691666251193082,0.0,0.20442741599452272,3.6222481146975376,3.0,0.0,0.48024309327252385,0.7100960530757711
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,39,,0.32,5.695392796896435,5.695392796896435,0.0,0.2636152848418746,3.6185215689941845,3.0,0.0,0.4804998791750353,0.6389797730962242
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,40,,0.32,5.6770852833743914,5.6770852833743914,0.0,0.20578721625244054,3.636829082516228,3.0,0.0,0.4790070738434002,0.6905909711786483
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,41,,0.32,5.726766178307475,5.726766178307475,0.0,0.17569923343788973,3.5871481875831446,3.0,0.0,0.4832440836535594,0.5934880254969778
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,0,,0.32,5.668621001664752,5.668621001664752,0.0,0.04474156826308662,3.645293364225868,3.0,0.0,0.4784504784373624,0.6790342688064572
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,1,,0.32,5.694221622385474,5.694221622385474,0.0,0.19703027672462428,3.619692743505146,3.0,0.0,0.4804669268344928,0.6194252749072997
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,2,,0.32,5.682308065241299,5.680283528620901,1.6871138503325066e-05,0.13655423260450975,3.63160630064932,3.0,0.08333333333333333,0.4795178729678485,0.7342286212276489
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,3,,0.32,5.717828534682794,5.623933757306713,0.0007824564781340025,0.001923338405950344,3.5960858312078257,3.0,0.08333333333333333,0.482657529920233,0.8168993175291138
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,4,,0.32,5.666036075482515,5.666036075482515,0.0,0.19626600404559671,3.647878290408104,3.0,0.0,0.47808087592231185,0.6280920859238258
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,5,,0.32,5.670609261651795,5.670609261651795,0.0,0.14960013223310573,3.6433051042388245,3.0,0.0,0.4785145565686577,0.6583487606625902
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,6,,0.32,5.71031732592531,5.71031732592531,0.0,0.09820959072949091,3.60359703996531,3.0,0.0,0.48192823130480905,0.6685098716672562
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,7,,0.32,5.696162173282409,5.696162173282409,0.0,0.25724866226554405,3.6177521926082106,3.0,0.0,0.4805713637921241,0.6181717186310954
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,8,,0.32,5.68523656638534,5.68523656638534,0.0,0.17993665974227832,3.6286777995052795,3.0,0.0,0.4797230547413211,0.6463877913795066
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,9,,0.32,5.701596137716972,5.701596137716972,0.0,0.197191990004324,3.6123182281736472,3.0,0.0,0.481091255375319,0.6857575893715802
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,10,,0.32,5.7230017408918386,5.722719937548808,2.3483611919233e-06,0.051401857115378,3.590912624998781,3.0,0.08333333333333333,0.4830487055562427,0.7253085152635251
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,11,,0.32,5.71317319229831,5.71317319229831,0.0,0.12879894762513414,3.6007411735923096,3.0,0.0,0.48213964799714176,0.6595621572505133
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,12,,0.32,5.722876912576465,5.722876912576465,0.0,0.1963422720932663,3.5910374533141542,3.0,0.0,0.48289420101949593,0.56760830228194
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,13,,0.32,5.766229766744808,5.766229766744808,0.0,0.03935189967063446,3.5476845991458115,3.0,0.0,0.48672150307148687,0.7049740758224685
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,14,,0.32,5.715319607388784,5.715319607388784,0.0,0.11306465665691008,3.598594758501836,3.0,0.0,0.4823370601746421,0.6413099865239364
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,15,,0.32,5.69542259048651,5.69542259048651,0.0,0.27477094494946513,3.6184917754041095,3.0,0.0,0.48049130678638896,0.5772899320069187
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,16,,0.32,5.764036873551066,5.764036873551066,0.0,0.10179981746017308,3.5498774923395535,3.0,0.0,0.4864737067374219,0.7024481618593835
